ID,Date,Description,Currency,Amount,Type,Tags,Account,Status,Memo,IOU
139579158,2020-07-01,"Lactogen x4",INR,-1300,Expense,"_LIVING / _SABYA / Food",AXISBANK,Cleared," "
139369064,2020-06-27,"Lactogen x2",INR,-640,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
138584464,2020-06-09,"Tub + mat + bottle",INR,-4991.8,Expense,"_LIVING / _SABYA / Gear",AXISBANK,Cleared," "
138584368,2020-06-08,"Lactogen x4",INR,-1284,Expense,"_LIVING / _SABYA / Food",AXISBANK,Cleared," "
138305531,2020-06-03,"Lactogen x3",INR,-1000,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
136689817,2020-05-04,"More Megastore",INR,-1600,Expense,"_LIVING / Rent&Home:771,_LIVING / _SABYA / Apparel:515,_LIVING / _SABYA / Play&Learn:314",AXISBANK,Cleared," "
135926893,2020-04-21,"Lactogen x2",INR,-650,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
134864969,2020-04-06,"Lactogen x4",INR,-1300,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
132226718,2020-02-14,"5 set",INR,-600,Expense,"_LIVING / _SABYA / Apparel",FIBANK,Cleared," "
131599952,2020-02-02,"Lactogen x4",INR,-1309,Expense,"_LIVING / _SABYA / Food",YESBANK,Cleared," "
131329369,2020-01-27,"Amigurumi Penguin Doll",INR,-320,Expense,"_LIVING / _SABYA / Play&Learn",FIBANK,Cleared," "
131299105,2020-01-27,Toys,INR,-1405,Expense,"_LIVING / _SABYA / Play&Learn",YESBANK,Cleared," "
131257077,2020-01-24,"Baby wipes + diapers",INR,-4954,Expense,"_LIVING / _SABYA / Hygiene",AXISBANK,Cleared," "
130556252,2020-01-10,"Grocery @Grofers",INR,-3719,Expense,"_LIVING / _SABYA / Play&Learn",AXISBANK,Cleared," "
130407641,2020-01-08,"Lactogen x5",INR,-1600,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
130085508,2020-01-03,"Baby wipes + diapers",INR,-450,Expense,"_LIVING / _SABYA / Hygiene",FIBANK,Cleared," "
127497864,2019-11-12,"Mamaearth Kit",INR,-949.05,Expense,"_LIVING / _SABYA / Hygiene",AXISBANK,Cleared," "
126930428,2019-11-07,"Flipkart Pay Later",INR,-6049,Expense,"_LIVING / _SABYA / Apparel",AXISBANK,Cleared," "
